row_id,experiment,section,primitive_kind,primitive_name,logical_operation,shape,chunk_shape,elements_per_invocation,invocations,latency_per_invocation,compute_latency,memory_latency,estimated_latency,fallback_from,notes
161,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
162,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_log,log,"(3000,)","(4,)",4,7500000,1.0,7500000.0,7500000.0,7500000.0,,unary
163,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
164,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_add,add,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
165,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
166,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
167,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
168,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
169,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_2,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
170,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
171,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
172,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_log,log,"(3000,)","(4,)",4,7500000,1.0,7500000.0,7500000.0,7500000.0,,unary
173,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
174,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_add,add,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
175,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
176,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
177,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
178,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
179,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_3,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
180,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
181,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
182,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_log,log,"(3000,)","(4,)",4,7500000,1.0,7500000.0,7500000.0,7500000.0,,unary
183,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
184,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_add,add,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
185,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
186,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
187,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
188,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
189,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_4,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
190,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
191,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
192,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_log,log,"(3000,)","(4,)",4,7500000,1.0,7500000.0,7500000.0,7500000.0,,unary
193,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
194,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_add,add,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
195,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
196,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
197,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
198,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
199,scalar_vector_only,pinn.forward_surrogate.residual_potential.radius.newton_5,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
200,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_div,div,"(3000,)","(4,)",4,7500000,8.0,60000000.0,11250000.0,60000000.0,,elementwise
201,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
202,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_sub,sub,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
203,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
204,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
205,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
206,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_add,add,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
207,scalar_vector_only,pinn.forward_surrogate.residual_potential,vector,4x_fp32_vector_multiply,multiply,"(3000,)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
208,scalar_vector_only,pinn.forward_surrogate.residual,vector,4x_fp32_vector_sub,sub,"(3000, 1)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
209,scalar_vector_only,pinn.forward_surrogate.residual,vector,4x_fp32_vector_multiply,multiply,"(3000, 1)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
210,scalar_vector_only,pinn.forward_surrogate.residual,vector,4x_fp32_vector_add,add,"(3000, 1)","(4,)",4,7500000,1.0,7500000.0,11250000.0,11250000.0,,elementwise
211,scalar_vector_only,pinn.backward.dense_out_grad,vector,4x_fp32_vector_multiply,multiply,"(128, 3000)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
212,scalar_vector_only,pinn.backward.dense_out_grad,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(3000,)","(4,)",4,192000000,1.0,192000000.0,192000000.0,192000000.0,,reduction
213,scalar_vector_only,pinn.backward.dense_out_grad,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,191744000,1.0,191744000.0,71904000.0,191744000.0,vector_reduce_finalize,combine vector partial sums
214,scalar_vector_only,pinn.backward.dense_out_backprop,vector,4x_fp32_vector_multiply,multiply,"(384000, 1)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
215,scalar_vector_only,pinn.backward.tanh_out,vector,4x_fp32_vector_multiply,multiply,"(3000, 128)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
216,scalar_vector_only,pinn.backward.tanh_out,vector,4x_fp32_vector_sub,sub,"(3000, 128)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
217,scalar_vector_only,pinn.backward.tanh_out,vector,4x_fp32_vector_multiply,multiply,"(3000, 128)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
218,scalar_vector_only,pinn.backward.hidden_2.weight_grad,vector,4x_fp32_vector_multiply,multiply,"(16384, 3000)","(4,)",4,24576000000,1.0,24576000000.0,36864000000.0,36864000000.0,,elementwise
219,scalar_vector_only,pinn.backward.hidden_2.weight_grad,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(3000,)","(4,)",4,24576000000,1.0,24576000000.0,24576000000.0,24576000000.0,,reduction
220,scalar_vector_only,pinn.backward.hidden_2.weight_grad,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,24543232000,1.0,24543232000.0,9203712000.0,24543232000.0,vector_reduce_finalize,combine vector partial sums
221,scalar_vector_only,pinn.backward.hidden_2.backprop,vector,4x_fp32_vector_multiply,multiply,"(384000, 128)","(4,)",4,24576000000,1.0,24576000000.0,36864000000.0,36864000000.0,,elementwise
222,scalar_vector_only,pinn.backward.hidden_2.backprop,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(128,)","(4,)",4,24576000000,1.0,24576000000.0,24576000000.0,24576000000.0,,reduction
223,scalar_vector_only,pinn.backward.hidden_2.backprop,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,23808000000,1.0,23808000000.0,8928000000.0,23808000000.0,vector_reduce_finalize,combine vector partial sums
224,scalar_vector_only,pinn.backward.hidden_2.tanh,vector,4x_fp32_vector_multiply,multiply,"(3000, 128)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
225,scalar_vector_only,pinn.backward.hidden_2.tanh,vector,4x_fp32_vector_sub,sub,"(3000, 128)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
226,scalar_vector_only,pinn.backward.hidden_2.tanh,vector,4x_fp32_vector_multiply,multiply,"(3000, 128)","(4,)",4,192000000,1.0,192000000.0,288000000.0,288000000.0,,elementwise
227,scalar_vector_only,pinn.backward.dense1_grad,vector,4x_fp32_vector_multiply,multiply,"(8192, 3000)","(4,)",4,12288000000,1.0,12288000000.0,18432000000.0,18432000000.0,,elementwise
228,scalar_vector_only,pinn.backward.dense1_grad,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(3000,)","(4,)",4,12288000000,1.0,12288000000.0,12288000000.0,12288000000.0,,reduction
229,scalar_vector_only,pinn.backward.dense1_grad,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,12271616000,1.0,12271616000.0,4601856000.0,12271616000.0,vector_reduce_finalize,combine vector partial sums
230,scalar_vector_only,pinn.backward.dense1_backprop,vector,4x_fp32_vector_multiply,multiply,"(192000, 128)","(4,)",4,12288000000,1.0,12288000000.0,18432000000.0,18432000000.0,,elementwise
231,scalar_vector_only,pinn.backward.dense1_backprop,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(128,)","(4,)",4,12288000000,1.0,12288000000.0,12288000000.0,12288000000.0,,reduction
232,scalar_vector_only,pinn.backward.dense1_backprop,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,11904000000,1.0,11904000000.0,4464000000.0,11904000000.0,vector_reduce_finalize,combine vector partial sums
233,scalar_vector_only,pinn.backward.fourier_grad,vector,4x_fp32_vector_multiply,multiply,"(64, 3000)","(4,)",4,96000000,1.0,96000000.0,144000000.0,144000000.0,,elementwise
234,scalar_vector_only,pinn.backward.fourier_grad,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(3000,)","(4,)",4,96000000,1.0,96000000.0,96000000.0,96000000.0,,reduction
235,scalar_vector_only,pinn.backward.fourier_grad,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,95872000,1.0,95872000.0,35952000.0,95872000.0,vector_reduce_finalize,combine vector partial sums
236,scalar_vector_only,pinn.backward.fourier_backprop,vector,4x_fp32_vector_multiply,multiply,"(6000, 32)","(4,)",4,96000000,1.0,96000000.0,144000000.0,144000000.0,,elementwise
237,scalar_vector_only,pinn.backward.fourier_backprop,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(32,)","(4,)",4,96000000,1.0,96000000.0,96000000.0,96000000.0,,reduction
238,scalar_vector_only,pinn.backward.fourier_backprop,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,84000000,1.0,84000000.0,31500000.0,84000000.0,vector_reduce_finalize,combine vector partial sums
239,scalar_vector_only,pinn.backward.embedding_merge,vector,4x_fp32_vector_multiply,multiply,"(3000, 64)","(4,)",4,96000000,1.0,96000000.0,144000000.0,144000000.0,,elementwise
240,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
241,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
242,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
243,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
244,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
245,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
246,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
247,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
248,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
249,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
250,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
251,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
252,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
253,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_multiply,multiply,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
254,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(4,)",4,12512000,1.0,12512000.0,18767000.159821,18767000.159821,,elementwise
255,scalar_vector_only,pinn.optimizer,vector,4x_fp32_vector_add,add,"(25025,)","(1,)",1,2000,1.0,2000.0,2999.8401789995205,2999.8401789995205,,elementwise; tail loop
256,scalar_vector_only,post.rfft_surrogate,vector,4x_fp32_vector_multiply,multiply,"(199, 400)","(4,)",4,39800,1.0,39800.0,59700.0,59700.0,,elementwise
257,scalar_vector_only,post.rfft_surrogate,vector,4x_fp32_vector_reduce_sum,reduce_sum,"(400,)","(4,)",4,39800,1.0,39800.0,39800.0,39800.0,,reduction
258,scalar_vector_only,post.rfft_surrogate,scalar,fp32_scalar_add,add,"(1,)","(1,)",1,39402,1.0,39402.0,14776.0,39402.0,vector_reduce_finalize,combine vector partial sums
259,scalar_vector_only,post.strain_scale,vector,4x_fp32_vector_multiply,multiply,"(199, 1)","(4,)",4,49,1.0,49.0,73.5,73.5,,elementwise
260,scalar_vector_only,post.strain_scale,vector,4x_fp32_vector_multiply,multiply,"(199, 1)","(3,)",3,1,1.0,1.0,1.5,1.5,,elementwise; tail loop
261,scalar_vector_only,post.strain_scale,vector,4x_fp32_vector_div,div,"(199, 1)","(4,)",4,98,8.0,784.0,147.0,784.0,,elementwise
262,scalar_vector_only,post.strain_scale,vector,4x_fp32_vector_div,div,"(199, 1)","(3,)",3,2,8.0,16.0,3.0,16.0,,elementwise; tail loop
